Pink_Floyd-1590349788613-22qnjbcc73vt5m45sc2mjrxba,"<p>The very best</p>",https://open.spotify.com/playlist/2aC4Zr5HZrgrV7k6r26xbY?si=nwMqHs37TvmYN5YRy2RjoA,"Pink Floyd","Pink_Floyd",15,22qnjbcc73vt5m45sc2mjrxba
Pink_Floyd-1629910096133-jnbailey,"<p>The best playlist if you want to get a sense of Pink Floyd's style.</p>",https://open.spotify.com/playlist/3NEA4U7SgO1ngvZgkjXkfx?si=HuB_PWW6R3qul-Hat6UpeQ,"Pink Floyd","Pink_Floyd",79,jnbailey
